Zone,Hospital,Type,Date,Measure Name,Actual,CTAS
Northern,Aberdeen Hospital,Regional Hospital,2023-11-01,Acute Occupancy,93.744,
Northern,Aberdeen Hospital,Regional Hospital,2023-12-01,Acute Occupancy,91.781,
Northern,Aberdeen Hospital,Regional Hospital,2023-12-01,Acute Occupancy,91.872,
Northern,Colchester East Hants Health Centre,Regional Hospital,2021-04-01,Acute Occupancy,93.411,
Northern,Colchester East Hants Health Centre,Regional Hospital,2021-05-01,Acute Occupancy,63.878,
Northern,Colchester East Hants Health Centre,Regional Hospital,2021-06-01,Acute Occupancy,81.047,
Northern,Colchester East Hants Health Centre,Regional Hospital,2021-07-01,Acute Occupancy,86.834,
Northern,Colchester East Hants Health Centre,Regional Hospital,2021-08-01,Acute Occupancy,92.386,
Northern,Colchester East Hants Health Centre,Regional Hospital,2021-09-01,Acute Occupancy,95.194,
Northern,Colchester East Hants Health Centre,Regional Hospital,2021-10-01,Acute Occupancy,92.648,
Northern,Colchester East Hants Health Centre,Regional Hospital,2021-11-01,Acute Occupancy,93.837,
Northern,Colchester East Hants Health Centre,Regional Hospital,2021-12-01,Acute Occupancy,89.872,
Northern,Colchester East Hants Health Centre,Regional Hospital,2022-01-01,Acute Occupancy,92.636,
Northern,Colchester East Hants Health Centre,Regional Hospital,2022-01-01,Acute Occupancy,94.186,
Northern,Colchester East Hants Health Centre,Regional Hospital,2022-02-01,Acute Occupancy,97.882,
Northern,Colchester East Hants Health Centre,Regional Hospital,2022-03-01,Acute Occupancy,95.049,
Northern,Colchester East Hants Health Centre,Regional Hospital,2022-04-01,Acute Occupancy,98.643,
Northern,Colchester East Hants Health Centre,Regional Hospital,2022-05-01,Acute Occupancy,96.474,
Northern,Colchester East Hants Health Centre,Regional Hospital,2022-06-01,Acute Occupancy,97.442,
Northern,Colchester East Hants Health Centre,Regional Hospital,2022-07-01,Acute Occupancy,95.499,
Northern,Colchester East Hants Health Centre,Regional Hospital,2022-08-01,Acute Occupancy,98.5,
Northern,Colchester East Hants Health Centre,Regional Hospital,2022-09-01,Acute Occupancy,98.721,
Northern,Colchester East Hants Health Centre,Regional Hospital,2022-10-01,Acute Occupancy,105.251,
Northern,Colchester East Hants Health Centre,Regional Hospital,2022-11-01,Acute Occupancy,102.597,
Northern,Colchester East Hants Health Centre,Regional Hospital,2022-12-01,Acute Occupancy,95.724,
Northern,Colchester East Hants Health Centre,Regional Hospital,2023-01-01,Acute Occupancy,105.626,
Northern,Colchester East Hants Health Centre,Regional Hospital,2023-02-01,Acute Occupancy,102.658,
Northern,Colchester East Hants Health Centre,Regional Hospital,2023-03-01,Acute Occupancy,101.95,
Northern,Colchester East Hants Health Centre,Regional Hospital,2023-04-01,Acute Occupancy,100.698,
Northern,Colchester East Hants Health Centre,Regional Hospital,2023-05-01,Acute Occupancy,99.662,
Northern,Colchester East Hants Health Centre,Regional Hospital,2023-06-01,Acute Occupancy,99.38,
Northern,Colchester East Hants Health Centre,Regional Hospital,2023-07-01,Acute Occupancy,104.089,
Northern,Colchester East Hants Health Centre,Regional Hospital,2023-08-01,Acute Occupancy,102.138,
Northern,Colchester East Hants Health Centre,Regional Hospital,2023-09-01,Acute Occupancy,105.349,
Northern,Colchester East Hants Health Centre,Regional Hospital,2023-10-01,Acute Occupancy,113.053,
Northern,Colchester East Hants Health Centre,Regional Hospital,2023-11-01,Acute Occupancy,113.295,
Northern,Colchester East Hants Health Centre,Regional Hospital,2023-12-01,Acute Occupancy,117.442,
Northern,Colchester East Hants Health Centre,Regional Hospital,2023-12-01,Acute Occupancy,111.783,
Northern,Cumberland Regional Health Care Centre,Regional Hospital,2021-04-01,Acute Occupancy,69.874,
Northern,Cumberland Regional Health Care Centre,Regional Hospital,2021-05-01,Acute Occupancy,60.195,
Northern,Cumberland Regional Health Care Centre,Regional Hospital,2021-06-01,Acute Occupancy,58.428,
Northern,Cumberland Regional Health Care Centre,Regional Hospital,2021-07-01,Acute Occupancy,64.455,
Northern,Cumberland Regional Health Care Centre,Regional Hospital,2021-08-01,Acute Occupancy,79.793,
Northern,Cumberland Regional Health Care Centre,Regional Hospital,2021-09-01,Acute Occupancy,81.887,
Northern,Cumberland Regional Health Care Centre,Regional Hospital,2021-10-01,Acute Occupancy,70.542,
Northern,Cumberland Regional Health Care Centre,Regional Hospital,2021-11-01,Acute Occupancy,70.314,
Northern,Cumberland Regional Health Care Centre,Regional Hospital,2021-12-01,Acute Occupancy,72.063,
Northern,,,2023-02-01,Home Support Waitlist - Full,410,
Northern,Cumberland Regional Health Care Centre,Regional Hospital,2022-01-01,Acute Occupancy,84.906,
Northern,Cumberland Regional Health Care Centre,Regional Hospital,2022-01-01,Acute Occupancy,91.95,
Northern,Cumberland Regional Health Care Centre,Regional Hospital,2022-02-01,Acute Occupancy,80.256,
Northern,Cumberland Regional Health Care Centre,Regional Hospital,2022-03-01,Acute Occupancy,77.48,
Northern,Cumberland Regional Health Care Centre,Regional Hospital,2022-04-01,Acute Occupancy,86.604,
Northern,Cumberland Regional Health Care Centre,Regional Hospital,2022-05-01,Acute Occupancy,88.679,
Northern,Cumberland Regional Health Care Centre,Regional Hospital,2022-06-01,Acute Occupancy,81.258,
Northern,Cumberland Regional Health Care Centre,Regional Hospital,2022-07-01,Acute Occupancy,88.618,
Northern,Cumberland Regional Health Care Centre,Regional Hospital,2022-08-01,Acute Occupancy,87.279,
Northern,Cumberland Regional Health Care Centre,Regional Hospital,2022-09-01,Acute Occupancy,89.623,
Northern,Cumberland Regional Health Care Centre,Regional Hospital,2022-10-01,Acute Occupancy,82.897,
Northern,Cumberland Regional Health Care Centre,Regional Hospital,2022-11-01,Acute Occupancy,81.824,
Northern,Cumberland Regional Health Care Centre,Regional Hospital,2022-12-01,Acute Occupancy,92.575,
Northern,Cumberland Regional Health Care Centre,Regional Hospital,2023-01-01,Acute Occupancy,92.392,
Northern,Cumberland Regional Health Care Centre,Regional Hospital,2023-02-01,Acute Occupancy,87.601,
Northern,Cumberland Regional Health Care Centre,Regional Hospital,2023-03-01,Acute Occupancy,108.46,
Northern,Cumberland Regional Health Care Centre,Regional Hospital,2023-04-01,Acute Occupancy,115.786,
Northern,Cumberland Regional Health Care Centre,Regional Hospital,2023-05-01,Acute Occupancy,119.172,
Northern,Cumberland Regional Health Care Centre,Regional Hospital,2023-06-01,Acute Occupancy,112.767,
Northern,Cumberland Regional Health Care Centre,Regional Hospital,2023-07-01,Acute Occupancy,117.712,
Northern,Cumberland Regional Health Care Centre,Regional Hospital,2023-08-01,Acute Occupancy,116.677,
Northern,Cumberland Regional Health Care Centre,Regional Hospital,2023-09-01,Acute Occupancy,116.792,
Northern,Cumberland Regional Health Care Centre,Regional Hospital,2023-10-01,Acute Occupancy,120.268,
Northern,Cumberland Regional Health Care Centre,Regional Hospital,2023-11-01,Acute Occupancy,116.541,
Northern,Cumberland Regional Health Care Centre,Regional Hospital,2023-12-01,Acute Occupancy,118.868,
Northern,Cumberland Regional Health Care Centre,Regional Hospital,2023-12-01,Acute Occupancy,115.346,
Northern,Lillian Fraser Memorial Hospital,Community Hospital,2021-04-01,Acute Occupancy,49,
Northern,Lillian Fraser Memorial Hospital,Community Hospital,2021-05-01,Acute Occupancy,61.29,
Northern,Lillian Fraser Memorial Hospital,Community Hospital,2021-06-01,Acute Occupancy,65.667,
Northern,Lillian Fraser Memorial Hospital,Community Hospital,2021-07-01,Acute Occupancy,44.194,
Northern,Lillian Fraser Memorial Hospital,Community Hospital,2021-08-01,Acute Occupancy,59.677,
Northern,Lillian Fraser Memorial Hospital,Community Hospital,2021-09-01,Acute Occupancy,66.667,
Northern,Lillian Fraser Memorial Hospital,Community Hospital,2021-10-01,Acute Occupancy,52.581,
Northern,Lillian Fraser Memorial Hospital,Community Hospital,2021-11-01,Acute Occupancy,70,
Northern,Lillian Fraser Memorial Hospital,Community Hospital,2021-12-01,Acute Occupancy,73.226,
Northern,Lillian Fraser Memorial Hospital,Community Hospital,2022-01-01,Acute Occupancy,80,
Northern,Lillian Fraser Memorial Hospital,Community Hospital,2022-01-01,Acute Occupancy,73,
Northern,Lillian Fraser Memorial Hospital,Community Hospital,2022-02-01,Acute Occupancy,94.643,
Northern,Lillian Fraser Memorial Hospital,Community Hospital,2022-03-01,Acute Occupancy,95.484,
Northern,Lillian Fraser Memorial Hospital,Community Hospital,2022-04-01,Acute Occupancy,95.667,
Northern,Lillian Fraser Memorial Hospital,Community Hospital,2022-05-01,Acute Occupancy,98.387,
Northern,Lillian Fraser Memorial Hospital,Community Hospital,2022-06-01,Acute Occupancy,95.333,
Northern,Lillian Fraser Memorial Hospital,Community Hospital,2022-07-01,Acute Occupancy,73.871,
Northern,Lillian Fraser Memorial Hospital,Community Hospital,2022-08-01,Acute Occupancy,83.871,
Northern,Lillian Fraser Memorial Hospital,Community Hospital,2022-09-01,Acute Occupancy,82.333,
Northern,Lillian Fraser Memorial Hospital,Community Hospital,2022-10-01,Acute Occupancy,86.452,
Northern,Lillian Fraser Memorial Hospital,Community Hospital,2022-11-01,Acute Occupancy,84,
Northern,Lillian Fraser Memorial Hospital,Community Hospital,2022-12-01,Acute Occupancy,80.645,
Northern,Lillian Fraser Memorial Hospital,Community Hospital,2023-01-01,Acute Occupancy,100.968,
Northern,Lillian Fraser Memorial Hospital,Community Hospital,2023-02-01,Acute Occupancy,75.357,
Northern,Lillian Fraser Memorial Hospital,Community Hospital,2023-03-01,Acute Occupancy,81.935,
Northern,Lillian Fraser Memorial Hospital,Community Hospital,2023-04-01,Acute Occupancy,91,
Northern,Lillian Fraser Memorial Hospital,Community Hospital,2023-05-01,Acute Occupancy,89.032,
Northern,Lillian Fraser Memorial Hospital,Community Hospital,2023-06-01,Acute Occupancy,91.667,
Northern,Lillian Fraser Memorial Hospital,Community Hospital,2023-07-01,Acute Occupancy,92.258,
Northern,Lillian Fraser Memorial Hospital,Community Hospital,2023-08-01,Acute Occupancy,94.839,
Northern,Lillian Fraser Memorial Hospital,Community Hospital,2023-09-01,Acute Occupancy,102,
Northern,Lillian Fraser Memorial Hospital,Community Hospital,2023-10-01,Acute Occupancy,93.871,
Northern,Lillian Fraser Memorial Hospital,Community Hospital,2023-11-01,Acute Occupancy,93,
Northern,Lillian Fraser Memorial Hospital,Community Hospital,2023-12-01,Acute Occupancy,100,
Northern,Lillian Fraser Memorial Hospital,Community Hospital,2023-12-01,Acute Occupancy,103,
Northern,North Cumberland Memorial Hospital,Community Hospital,2021-04-01,Acute Occupancy,75.833,
Northern,North Cumberland Memorial Hospital,Community Hospital,2021-05-01,Acute Occupancy,80.645,
Northern,North Cumberland Memorial Hospital,Community Hospital,2021-06-01,Acute Occupancy,72.5,
Northern,North Cumberland Memorial Hospital,Community Hospital,2021-07-01,Acute Occupancy,83.065,
Northern,North Cumberland Memorial Hospital,Community Hospital,2021-08-01,Acute Occupancy,79.839,
Northern,North Cumberland Memorial Hospital,Community Hospital,2021-09-01,Acute Occupancy,93.333,
Northern,North Cumberland Memorial Hospital,Community Hospital,2021-10-01,Acute Occupancy,79.839,
Northern,North Cumberland Memorial Hospital,Community Hospital,2021-11-01,Acute Occupancy,89.167,
Northern,North Cumberland Memorial Hospital,Community Hospital,2021-12-01,Acute Occupancy,96.774,
Northern,North Cumberland Memorial Hospital,Community Hospital,2022-01-01,Acute Occupancy,45.833,
Northern,North Cumberland Memorial Hospital,Community Hospital,2022-01-01,Acute Occupancy,75,
Northern,North Cumberland Memorial Hospital,Community Hospital,2022-02-01,Acute Occupancy,71.429,
Northern,North Cumberland Memorial Hospital,Community Hospital,2022-03-01,Acute Occupancy,76.613,
Northern,North Cumberland Memorial Hospital,Community Hospital,2022-04-01,Acute Occupancy,50,
Northern,North Cumberland Memorial Hospital,Community Hospital,2022-05-01,Acute Occupancy,53.571,
Northern,North Cumberland Memorial Hospital,Community Hospital,2022-06-01,Acute Occupancy,76.667,
Northern,North Cumberland Memorial Hospital,Community Hospital,2022-07-01,Acute Occupancy,81.452,
Northern,North Cumberland Memorial Hospital,Community Hospital,2022-08-01,Acute Occupancy,50,
Northern,North Cumberland Memorial Hospital,Community Hospital,2022-09-01,Acute Occupancy,44.167,
Northern,North Cumberland Memorial Hospital,Community Hospital,2022-10-01,Acute Occupancy,37.5,
Northern,North Cumberland Memorial Hospital,Community Hospital,2022-11-01,Acute Occupancy,25,
Northern,North Cumberland Memorial Hospital,Community Hospital,2022-12-01,Acute Occupancy,69.444,
Northern,North Cumberland Memorial Hospital,Community Hospital,2023-01-01,Acute Occupancy,39.474,
Northern,North Cumberland Memorial Hospital,Community Hospital,2023-02-01,Acute Occupancy,48.75,
Northern,North Cumberland Memorial Hospital,Community Hospital,2023-03-01,Acute Occupancy,33.333,
Northern,North Cumberland Memorial Hospital,Community Hospital,2023-05-01,Acute Occupancy,25,
Northern,North Cumberland Memorial Hospital,Community Hospital,2023-07-01,Acute Occupancy,50,
Northern,North Cumberland Memorial Hospital,Community Hospital,2023-08-01,Acute Occupancy,62.903,
Northern,North Cumberland Memorial Hospital,Community Hospital,2023-09-01,Acute Occupancy,61.667,
Northern,North Cumberland Memorial Hospital,Community Hospital,2023-10-01,Acute Occupancy,51.316,
Northern,North Cumberland Memorial Hospital,Community Hospital,2023-11-01,Acute Occupancy,78.333,
Northern,North Cumberland Memorial Hospital,Community Hospital,2023-12-01,Acute Occupancy,50,
Northern,North Cumberland Memorial Hospital,Community Hospital,2023-12-01,Acute Occupancy,57.5,
Western,Annapolis Community Health Centre,Community Hospital,2021-04-01,Acute Occupancy,115.556,
Western,Annapolis Community Health Centre,Community Hospital,2021-05-01,Acute Occupancy,84.946,
Western,Annapolis Community Health Centre,Community Hospital,2021-06-01,Acute Occupancy,102.222,
Western,Annapolis Community Health Centre,Community Hospital,2021-07-01,Acute Occupancy,74.194,
Western,Annapolis Community Health Centre,Community Hospital,2021-08-01,Acute Occupancy,95.699,
Western,Annapolis Community Health Centre,Community Hospital,2021-09-01,Acute Occupancy,120,
Western,Annapolis Community Health Centre,Community Hospital,2021-10-01,Acute Occupancy,117.204,
Western,Annapolis Community Health Centre,Community Hospital,2021-11-01,Acute Occupancy,127.778,
Western,Annapolis Community Health Centre,Community Hospital,2021-12-01,Acute Occupancy,120.43,
Western,Annapolis Community Health Centre,Community Hospital,2022-01-01,Acute Occupancy,133.333,
Western,Annapolis Community Health Centre,Community Hospital,2022-01-01,Acute Occupancy,114.444,
Western,Annapolis Community Health Centre,Community Hospital,2022-02-01,Acute Occupancy,122.619,
Western,Annapolis Community Health Centre,Community Hospital,2022-03-01,Acute Occupancy,140.86,
Western,Annapolis Community Health Centre,Community Hospital,2022-04-01,Acute Occupancy,151.111,
Western,Annapolis Community Health Centre,Community Hospital,2022-05-01,Acute Occupancy,138.71,
Western,Annapolis Community Health Centre,Community Hospital,2022-06-01,Acute Occupancy,147.778,
Western,Annapolis Community Health Centre,Community Hospital,2022-07-01,Acute Occupancy,132.258,
Western,Annapolis Community Health Centre,Community Hospital,2022-08-01,Acute Occupancy,156.989,
Western,Annapolis Community Health Centre,Community Hospital,2022-09-01,Acute Occupancy,157.778,
Western,Annapolis Community Health Centre,Community Hospital,2022-10-01,Acute Occupancy,147.312,
Western,Annapolis Community Health Centre,Community Hospital,2022-11-01,Acute Occupancy,136.667,
Western,Annapolis Community Health Centre,Community Hospital,2022-12-01,Acute Occupancy,158.065,
Western,Annapolis Community Health Centre,Community Hospital,2023-01-01,Acute Occupancy,166.667,
Western,Annapolis Community Health Centre,Community Hospital,2023-02-01,Acute Occupancy,158.333,
Western,Annapolis Community Health Centre,Community Hospital,2023-03-01,Acute Occupancy,164.516,
Western,Annapolis Community Health Centre,Community Hospital,2023-04-01,Acute Occupancy,157.778,
Western,Annapolis Community Health Centre,Community Hospital,2023-05-01,Acute Occupancy,136.559,
Western,Annapolis Community Health Centre,Community Hospital,2023-06-01,Acute Occupancy,110,
Western,Annapolis Community Health Centre,Community Hospital,2023-07-01,Acute Occupancy,77.778,
Western,Annapolis Community Health Centre,Community Hospital,2023-08-01,Acute Occupancy,116.129,
Western,Annapolis Community Health Centre,Community Hospital,2023-09-01,Acute Occupancy,140,
Western,Annapolis Community Health Centre,Community Hospital,2023-10-01,Acute Occupancy,134.409,
Western,Annapolis Community Health Centre,Community Hospital,2023-11-01,Acute Occupancy,148.889,
Western,Annapolis Community Health Centre,Community Hospital,2023-12-01,Acute Occupancy,166.667,
Western,Annapolis Community Health Centre,Community Hospital,2023-12-01,Acute Occupancy,143.333,
Western,Digby General Hospital,Community Hospital,2021-04-01,Acute Occupancy,108,
Western,Digby General Hospital,Community Hospital,2021-05-01,Acute Occupancy,100.484,
Western,Digby General Hospital,Community Hospital,2021-06-01,Acute Occupancy,99,
Western,Digby General Hospital,Community Hospital,2021-07-01,Acute Occupancy,105.161,
Western,Digby General Hospital,Community Hospital,2021-08-01,Acute Occupancy,105.323,
Western,Digby General Hospital,Community Hospital,2021-09-01,Acute Occupancy,104.333,
Western,Digby General Hospital,Community Hospital,2021-10-01,Acute Occupancy,104.194,
Western,Digby General Hospital,Community Hospital,2021-11-01,Acute Occupancy,106.833,
Western,Digby General Hospital,Community Hospital,2021-12-01,Acute Occupancy,104.032,
Western,Digby General Hospital,Community Hospital,2022-01-01,Acute Occupancy,110,
Western,Digby General Hospital,Community Hospital,2022-01-01,Acute Occupancy,107.667,
